,id,start_frame,stop_frame,annotation,video_file
430,5,154,165,take it out to serve when the other side is also done,video_72.mp4
431,0,35,47,crush chilis coriander stalks and shallots,video_75.mp4
432,1,47,62,cook the noodles in boiling water,video_75.mp4
433,2,66,73,add a chicken stock cube to boiling water,video_75.mp4
434,3,73,89,add lemongrass galangal crushed vegetables and tomatoes,video_75.mp4
435,4,90,109,add chili paste lime leaves fish sauce and lime juice,video_75.mp4
436,5,111,125,add the seafood and mushrooms,video_75.mp4
437,6,125,132,add evaporated milk and stir,video_75.mp4
438,7,136,145,add the soup to a bowl of noodles,video_75.mp4
439,0,51,110,cut the onions into  inch slices,video_78.mp4
440,1,115,208,add olive oil on the iron pan and sear the bratwurst,video_78.mp4
441,2,214,247,add the onions onto the pan covering the bratwurst,video_78.mp4
442,3,248,266,pour some german beer over the onions,video_78.mp4
443,4,267,300,remove the pan off the coal heat and close the grill lid and let it cook indirectly for about half an hour,video_78.mp4
444,5,310,355,place the bratwurst on direct heat on the grill let it grill until cooked on both side,video_78.mp4
445,6,356,397,grill  the sandwich roll along with the brats,video_78.mp4
446,7,405,420,place the grilled bratwurst in the sandwich bread,video_78.mp4
447,8,422,480,add onions in between the bread spread ketchup on the bratwurst and serve,video_78.mp4
448,0,54,99,spread butter on one side of the bread slices,video_80.mp4
449,1,103,112,place the bread butter side down onto a hot pan,video_80.mp4
450,2,130,138,place the cheddar cheese on top of the bread,video_80.mp4
451,3,142,149,place the second slice of bread on top of the cheese,video_80.mp4
452,4,180,189,flip the sandwich to the other side,video_80.mp4
453,5,210,227,remove the sandwich from the pan and slice diagonally,video_80.mp4
454,0,2,8,slit 12 string cheese sticks in the middle,video_81.mp4
455,1,9,12,cut 24 pepperoni slices into halves,video_81.mp4
456,2,13,26,stick the pepperoni slices in between the cheese sticks,video_81.mp4
457,3,27,41,spread the dough sheet and cut it into strips and roll the strips around the cheese stick to cover it,video_81.mp4
458,4,42,45,bake the rolls in oven for about 10-12 minutes,video_81.mp4
459,5,45,50,serve it along with hot sauce,video_81.mp4
460,0,157,162,remove the head of a squid,video_82.mp4
461,1,218,222,peel the squid,video_82.mp4
462,2,257,264,cut the cleaned squid into rings,video_82.mp4
463,3,280,285,soak the squid rings with milk,video_82.mp4
464,4,319,376,mix some flour and black pepper and coat the squid rings with it,video_82.mp4
465,5,383,396,add the squid to the oil,video_82.mp4
466,0,33,80,cut the romaine lettuce to fairly small pieces and put it in a large bowl,video_83.mp4
467,1,82,97,add in diced cucumber green pepper,video_83.mp4
468,2,98,142,add finely chopped parsley chopped onion chopped green onion and mint,video_83.mp4
469,3,145,213,add in canned tomatoes cheese and then mix everything up,video_83.mp4
470,4,240,356,combine juice of 3 lemones 1 tbsp garlic paste regular mustard and 1 tbsp white and black pepper,video_83.mp4
471,5,376,388,add in a little bit maple syrup,video_83.mp4
472,6,404,438,add in some olive oil and pour the dressing to a jar,video_83.mp4
473,7,450,457,cover the jar and shake everything inside to mix it well,video_83.mp4
474,8,509,540,pour the dressing on the mixed salad and serve with some chips,video_83.mp4
475,0,41,60,heat oil in a pan add shallots and toss,video_86.mp4
476,1,73,95,coat shallots in brown sugar and stir and dry them on paper towel,video_86.mp4
477,2,101,117,heat a pan and coat the sausages with oil,video_86.mp4
478,3,139,161,mix mustard paprika chili flakes and olive oil,video_86.mp4
479,4,167,180,cook sausages on the grill pan,video_86.mp4
480,5,190,223,place hot dogs shallots ketchup sauce and bacon in the bun,video_86.mp4
481,0,25,62,chop the bacon beef and vegetables,video_87.mp4
482,1,64,81,cook the bacon in a heated pan and then remove it from the pan,video_87.mp4
483,2,91,155,cook the beef in the pan with oil,video_87.mp4
484,3,156,161,remove the beed from the pan,video_87.mp4
485,4,163,178,add oil the pan and cook the vegetables in the oil,video_87.mp4
486,5,182,195,add the beef and the bacon to the pan and stir,video_87.mp4
487,6,196,203,season the ingredients with salt and pepper,video_87.mp4
488,7,216,242,sprinkle flour into the pan and mix together,video_87.mp4
489,8,247,258,pour broth and wine into the pan,video_87.mp4
490,9,262,287,add garlic thyme bay leaf and tomato paste to the pan,video_87.mp4
491,10,290,294,cover the pan with the lid and place it in the oven,video_87.mp4
492,11,302,315,melt butter in a pan and add mushrooms to cook,video_87.mp4
493,12,317,323,season mushrooms with salt and pepper,video_87.mp4
494,13,331,332,add the mushrooms to the stew,video_87.mp4
495,14,345,359,serve the stew over a bowl of noodles and garnish with herbs,video_87.mp4
496,0,58,73,brush some oil around brat and cook them on the grill,video_88.mp4
497,1,111,130,cook some chopped white onion with beer and the brat in a pan,video_88.mp4
498,2,139,147,take the cooked brat out and then cook it on the grill,video_88.mp4
499,3,157,166,put butter onions and beer in a pan,video_88.mp4
500,4,167,183,add in the onions and the brat and cook in the pan,video_88.mp4
501,0,52,85,add tomatos cucumber onion mint and parsley into bowl,video_91.mp4
502,1,90,96,sprinkle sumac into bowl,video_91.mp4
503,2,100,117,add olive oil lemon juice and sumac,video_91.mp4
504,3,118,126,mix with hands until evenly coated,video_91.mp4
505,4,128,146,sprinkle bread on top and mix,video_91.mp4
506,0,53,70,slice the pork,video_92.mp4
507,1,75,79,peel the skin off ginger and garlic cloves,video_92.mp4
508,2,84,98,put soy sauce mirin ginger and garlic cloves into a spice blender,video_92.mp4
509,3,109,125,blend all the ingredients and pour the marinade into a bowl,video_92.mp4
510,4,128,130,add the pork,video_92.mp4
511,5,134,136,mix the pork with the marinade,video_92.mp4
512,6,140,188,chop red onion and slice red bell pepper and snap peas,video_92.mp4
513,7,197,205,cut the broccoli,video_92.mp4
514,8,247,283,add oil to a wok and stir fry the pork,video_92.mp4
515,9,285,295,add chopped onions and salt to the wok,video_92.mp4
516,10,298,303,add bell pepper slices peas and broccoli and stir fry,video_92.mp4
517,11,305,324,add the rice and toss the ingredients,video_92.mp4
518,12,325,339,add pork and sweet chili sauce and mix,video_92.mp4
519,13,342,349,season with soy sauce and stir the rice,video_92.mp4
520,14,351,357,garnish with chopped red pepper and green onions,video_92.mp4
521,0,14,18,cook the bacon in a pan,video_93.mp4
522,1,30,34,put mayo on bread,video_93.mp4
523,2,38,42,season it with salt and pepper,video_93.mp4
524,3,47,57,put the cooked bacon on it,video_93.mp4
525,4,69,80,put some ham and tomato slices on top,video_93.mp4
526,5,83,86,add more pepper and salt,video_93.mp4
527,6,89,100,put some avocado on top,video_93.mp4
528,7,110,132,top with some cheese slices,video_93.mp4
529,8,133,143,put some lettuce on top too,video_93.mp4
530,9,146,154,put more mayo and salt and pepper on top,video_93.mp4
531,10,154,163,cover it with another piece of bread,video_93.mp4
532,0,58,93,peel and cut the prawn,video_94.mp4
533,1,109,129,combine baking powder flour and soda water and whisk everything,video_94.mp4
534,2,208,238,crush seaweed and chilies,video_94.mp4
535,3,240,277,combine sweet chili sauce rice wine vinegar fish sauce sesame seeds coriander and mint and blend together,video_94.mp4
536,4,293,298,sieve the crushed powder,video_94.mp4
537,5,306,330,dip the prawns in the batter and deep fry in oil,video_94.mp4
538,6,348,350,grate lemon zest,video_94.mp4
539,7,354,359,drain the prawns and put them on a paper,video_94.mp4
540,8,361,370,coat the prawns with the seasoning powder,video_94.mp4
541,0,57,63,mix some chopped parsley garlic and butter,video_95.mp4
542,1,64,74,season with salt and pepper,video_95.mp4
543,2,78,94,mix everything together,video_95.mp4
544,3,162,172,put the mixture on paper,video_95.mp4
545,4,173,216,wrap and press the mixture,video_95.mp4
546,0,175,230,add peanut butter soy sauce sesame seed oil rice vinegar garlic sugar cilantro and siracha sauce to food processor,video_97.mp4
547,1,237,264,add a little bit of water and mix in,video_97.mp4
548,2,275,414,chop green onions carots cucumber into thin slices,video_97.mp4
549,3,415,456,tear lettuce basil leaves and cilantro into small pieces,video_97.mp4
550,4,459,513,place rice paper into water until soft then spread on table,video_97.mp4
551,5,515,577,place shrimp accross middle and add all other ingredients,video_97.mp4
552,6,580,615,fold up tight and roll up,video_97.mp4
553,0,114,164,place a ball of rice onto the seaweed and spread out,video_98.mp4
554,1,193,206,sprinkle spice onto the rice,video_98.mp4
555,2,208,219,flip the seaweed over,video_98.mp4
556,3,219,224,place scallians in a line on the seaweed,video_98.mp4
557,4,224,247,place the tuna next to the scallians,video_98.mp4
558,5,259,311,roll up the sheet,video_98.mp4
559,6,323,343,place the mat over the roll and press down,video_98.mp4
560,7,445,496,slice the roll,video_98.mp4
561,0,14,33,crack two eggs and whisk them,video_99.mp4
562,1,33,42,add in butter milk and some whole milk while whisking,video_99.mp4
563,2,44,58,add some melted butter and vanilla while whisking,video_99.mp4
564,3,61,77,add some flour salt baking powder baking soda and sugar and mix together,video_99.mp4
565,4,80,103,pour the liquid mixture in to the dry ingredients and stir it up,video_99.mp4
566,5,117,131,cook and flip the pancakes,video_99.mp4
567,6,133,143,spread butter on the pancakes,video_99.mp4
568,0,24,59,slice a large piece of peeled squid into squares and drain with paper towel,video_100.mp4
569,1,68,93,add flour baking soda salt and pepper to a plastic seal bag,video_100.mp4
570,2,94,106,add some red chili powder squid paste and the squid squares,video_100.mp4
571,3,109,119,seal the bag and toss to coat the squid with the mixture,video_100.mp4
572,4,139,171,fry the squid in the oil,video_100.mp4
573,0,37,64,heat oil in a wok add some finely chopped garlic finely chopped chilies and saute,video_101.mp4
574,1,65,90,add shredded cabbage grated carrots chopped cauliflower green and white spring onions and saute,video_101.mp4
575,2,91,109,add chilli sauce soy sauce vinegar mix all together well and cook,video_101.mp4
576,3,110,134,add water or stock and corn flour mixture salt and pepper and mix well and bring it to boil,video_101.mp4
577,4,151,161,once the soup boils serve it with chilli vinegar soy sauce and fried noodles,video_101.mp4
578,0,65,118,crush the garlic and pepers,video_102.mp4
579,1,129,149,heat up oil in a wok,video_102.mp4
580,2,163,192,add the garlic and the chicken to the wok,video_102.mp4
581,3,192,222,add oyster sauce sugar and fish sauce to the wok,video_102.mp4
582,4,278,297,add rice to the wok and stir,video_102.mp4
583,5,330,356,add bell pepper and basal to the wok,video_102.mp4
584,0,52,106,add cloves of garlic chili ginger coriander seeds chili powder and lemon juice to a blender and blend together,video_103.mp4
585,1,124,178,mix masala paste mashed potato corn flour bread crumbs salt and coriander together,video_103.mp4
586,2,185,208,form the mixture into a roll,video_103.mp4
587,3,237,273,add oil to a pan and then a patty and turn while cooking,video_103.mp4
588,4,326,351,toast the the buns in the pan,video_103.mp4
589,5,365,418,place the patty in the bun and add green pepper onion mustard and ketchup,video_103.mp4
590,0,60,76,preheat the oven at 425 degree and drizzle little bit of olive oil on both the sides of 4 bread slices,video_104.mp4
591,1,81,95,lay the bacon slices on a broiler pan and place both bread and bacon in the oven and cook for 10-15 minutes,video_104.mp4
592,2,109,120,cut the avocado into half take off the seed and scoop the pulp of half into a bowl,video_104.mp4
593,3,123,146,squeeze half of a lemon juice add a pinch of salt and some fresh parsley and mash them all together with a fork to get a paste,video_104.mp4
594,4,147,153,slice the other half of the avocado take out the bacon and bread toast from the oven,video_104.mp4
595,5,154,167,to assemble bottom layer of sandwich take 2 slices of bread and spread the avocado mixture over both the slices,video_104.mp4
596,6,169,197,place some tomato slices on the avocado spread and season with little salt and pepper,video_104.mp4
597,7,201,204,drizzle a little bit of olive oil over it,video_104.mp4
598,8,210,226,top it with the bacon slices and on the other slices of bread place the sliced avocadoes,video_104.mp4
599,9,227,250,season avocado slices with little bit of salt and top the avocadoes with lettuce leaves,video_104.mp4
600,10,251,257,place the avocado and lettuce topped bread slice on the bacon and tomato topped bread slice and serve cutting the sandwich into 2 pieces,video_104.mp4
601,0,40,52,clean the squid and cut it into small slices,video_105.mp4
602,1,90,92,add some extra virgin olive oil to the pan,video_105.mp4
603,2,96,114,add some pressed garlic to the pan,video_105.mp4
604,3,136,142,add the squid to the pan and sprinkle it with salt,video_105.mp4
605,4,142,184,stir fry the squid,video_105.mp4
606,0,176,187,cut the cabbage into small pieces,video_106.mp4
607,1,234,265,add caraway seeds sea salt and mix them evenly in the cabbage,video_106.mp4
608,2,376,397,add some leftover brine in a jar and put the cabbage into the jar,video_106.mp4
609,3,414,440,take a large cabbage leave on the mixture and push the mixture down to the bottom of the jar,video_106.mp4
610,4,480,484,seal the jar,video_106.mp4
611,0,39,44,dip the dough in the flour,video_107.mp4
612,1,50,88,roll the dough out,video_107.mp4
613,2,98,118,cook the roti in the pan,video_107.mp4
614,3,118,121,flip the roti over in the pan,video_107.mp4
615,4,150,160,place the roti on the flame so that it puffs out,video_107.mp4
616,0,7,47,heat some oil in a pan and cook chopped onions in it,video_108.mp4
617,1,52,107,chop some green lettuce and tomato into small pieces,video_108.mp4
618,2,134,154,add yellow beans to the pan and cook with the onions,video_108.mp4
619,3,159,169,prepare some cooked rice and mix the onion mixture with it,video_108.mp4
620,4,176,202,put green lettuce tomato and rice mixture on a taco and roll it up to serve,video_108.mp4
621,0,5,11,put a clove of garlic and mayonnaise in a pot,video_109.mp4
622,1,13,41,add some mustard canned anchovies mascarpone cheese milk and blend them together,video_109.mp4
623,2,50,64,cut a chicken breast in half and season it with salt,video_109.mp4
624,3,66,81,add some oil to a pan and cook the chicken breast in the pan,video_109.mp4
